"Legacy Identifier","Identifier","Alternate Identifier","Title#1","Description#1","Description#2","Subject 1#1","Subject Type 1#1","Subject 2#1","Subject Type 2#1","Subject 3#1","Subject Type 3#1","Subject 4#1","Subject Type 4#1","Subject 5#1","Subject Type 5#1","Subject 6#1","Subject Type 6#1","Subject 6#2","Subject Type 6#2","Subject 6#3","Subject Type 6#3","Subject 6#4","Subject Type 6#4","Subject 6#5","Subject Type 6#5","Subject 6#6","Subject Type 6#6","Subject 6#7","Subject Type 6#7","Type#1","Source#1","Relation#1","Relation Type#1","Relation#2","Coverage Spatial#1","Coverage Spatial Type#1","Coverage Spatial#2","Coverage Spatial Type#2","Creator#1","Creator Type#1","Creator 2#1","Creator Type 2#1","Creator 3#1","Creator Type 3#1","Creator 4#1","Creator Type 4#1","Creator 5#1","Creator Type 5#1","Creator 5#2","Creator Type 5#2","Creator 5#3","Publisher#1","Publisher#2","Contributor 1#1","Contributor Type 1#1","Contributor 2#1","Contributor Type 2#1","Contributor 3#1","Contributor Type 3#1","Rights#1","Date#1","Date Type#1","Date#2","Date Type#2","Format Extent#1","Format Medium#1","Format Media Type#1","Format Medium#2","Format Medium#3","Language#1","Language 2#1","Language 3#1","Language#2","Language 3#2","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"RZ2-P-45","JRRZ0005S0025N0001","","Wedding contract (ketubah), in the form of a hamsa, signed by Rabbi Zalman Schachter-Shalomi as officiant.","Color glossy photo. On the back is a Kodak processing stamp tht says ""MAR 80"" and a handwritten ""45"". Digital photo scanned at 800dpi and cropped to photo area. Original approx. 3.5 in. x 5 in.","","Schachter-Shalomi, Zalman (1924-2014)","lcsh","Ketubah","lcsh","Hand of Fatima (Amulet)","lcsh","Hamsa (Amulet)","lcsh","Marriage (Jewish law)","lcsh","Wedding contract","zsssh","","","","","","","","","","","","","StillImage","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0005S0025","","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","","","","","","","","","","","","","","","","Miles-Yepez, Netanel","Analyst","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1979/1980","Created","","","","image/jpeg","","","","","","","","","1097976","4546","RZ2-P-45.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1097976~141715"
"RZ2-P-46","JRRZ0005S0026N0001","","Rabbi Zalman Schachter-Shalomi clad all in white for the High Holidays.","Color glossy photo. On the back is written ""46"". Digital photo scanned at 800dpi and cropped to photo area. Original approx. 4 in. x 6 in.","","Schachter-Shalomi, Zalman (1924-2014)","lcsh","High Holidays","lcsh","Rosh ha-Shanah","lcsh","Rosh Hashanah","lcsh","Yom Kippur","lcsh","Jewish renewal","lcsh","","","","","","","","","","","","","StillImage","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0005S0026","","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","","","","","","","","","","","","","","","","Miles-Yepez, Netanel","Analyst","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1985/1995","Created","","","","image/jpeg","","","","","","","","","1097988","4546","RZ2-P-46.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1097988~141716"
"RZ2-P-47","JRRZ0005S0027N0001","","Rabbi Zalman Schachter-Shalomi at Elat Chayyim.","Color glossy photo. On the back is written ""Rona Chayah Conrad"" and ""47"". Digital photo scanned at 800dpi and cropped to photo area. Original approx. 4 in. x 6 in.","","Schachter-Shalomi, Zalman (1924-2014)","lcsh","Elat Chayyim Center for Jewish Spirituality","zsssh","Elat Chayyim","zsssh","Jewish renewal","lcsh","Accord, NY","tgn","New York (United States)","tgn","","","","","","","","","","","","","StillImage","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0005S0027","","Special Collections, Archives & Preservation, University of Colorado Boulder","Accord, NY","tgn","","","Conrad, Rona Chayah","Photographer","","","","","","","","","","","","","","Miles-Yepez, Netanel","Analyst","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1995/2005","Created","","","","image/jpeg","","","","","","","","","1098000","4546","RZ2-P-47.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1098000~141717"
"RZ2-P-48","JRRZ0005S0028N0001","","Rabbi Zalman Schachter-Shalomi with his sister, Devorah Kieffer.","Color glossy photo. On the front is a digital date stamp, ""20 2'91"".On the back is written ""48"". Digital photo scanned at 800dpi and cropped to photo area. Original approx. 3.5 in. x 5 in.","","Schachter-Shalomi, Zalman (1924-2014)","lcsh","Kieffer, Devorah","zsssh","","","","","","","","","","","","","","","","","","","","","StillImage","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0005S0028","","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","","","","","","","","","","","","","","","","Miles-Yepez, Netanel","Analyst","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1991","Created","","","","image/jpeg","","","","","","","","","1098014","4546","RZ2-P-48.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1098014~141718"
"RZ2-P-49","JRRZ0005S0029N0001","","Rabbi Zalman Schachter-Shalomi holding two unidentified children.","Color matte photo. On the back is a Kodak processing stamp tht says ""SEP 79"" and a handwritten ""49"". Digital photo scanned at 800dpi and cropped to photo area. Original approx. 3.5 in. x 5 in.","","Schachter-Shalomi, Zalman (1924-2014)","lcsh","","","","","","","","","","","","","","","","","","","","","","","StillImage","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0005S0029","","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","","","","","","","","","","","","","","","","Miles-Yepez, Netanel","Analyst","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1986/1987","Created","","","","image/jpeg","","","","","","","","","1098026","4546","RZ2-P-49.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1098026~141719"
"RZ2-P-50","JRRZ0005S0030N0001","","Rabbi Zalman Schachter-Shalomi hugging Rosi Greenberg.","Color glossy photo. On the front is a digital date stamp, ""'87 5 10"".On the back is written ""50"". Digital photo scanned at 800dpi and cropped to photo area. Original approx. 3.5 in. x 5 in.","","Schachter-Shalomi, Zalman (1924-2014)","lcsh","Greenberg, Rosi","zsssh","","","","","","","","","","","","","","","","","","","","","StillImage","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0005S0030","","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","","","","","","","","","","","","","","","","Miles-Yepez, Netanel","Analyst","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1971","Created","","","","image/jpeg","","","","","","","","","1098038","4546","RZ2-P-50.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1098038~141721"
"RZ2-P-52","JRRZ0005S0031N0001","","Sufi sheikh leading a group dhikr (remembering the name of God). Rabbi Zalman Schachter-Shalomi in ""rainbow tallit"" is seated directly in front of the unidentified sheikh.","Color matte photo. Spiritual teacher, Joe Miller in hooded robe, is seated to Schachter-Shalomi's right, with an unidentified man between them. On the back is written ""52"". Digital photo scanned at 800dpi and cropped to photo area. Original approx. 3.5 in. x 5 in.","","Schachter-Shalomi, Zalman (1924-2014)","lcsh","Sufism","lcsh","Sheikh","zsssh","","","","","","","","","","","","","","","","","","","StillImage","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0005S0031","","Special Collections, Archives & Preservation, University of Colorado Boulder","California","tgn","","","","","","","","","","","","","","","","","","Miles-Yepez, Netanel","Analyst","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1970/1985","Created","","","","image/jpeg","","","","","","","","","1098064","4546","RZ2-P-52.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1098064~141723"
"RZ2-P-53","JRRZ0005S0032N0001","","Sheikh Siddi Hassan al-Moumani of the Qadiri-Rifai Sufi lineage listening to his wife.","Color matte photo. Rabbi Zalman Schachter-Shalomi may be seated to his right. On the back is a Kodak processing stamp that says ""SEP 79"" and a handwritten ""53"". Digital photo scanned at 800dpi and cropped to photo area. Original approx. 3.5 in. x 5 in.","","Schachter-Shalomi, Zalman (1924-2014)","lcsh","Sufism","lcsh","al-Moumani, Sheikh Siddi Hassan","zsssh","Sheikh","zsssh","Qadiri-Rifai","zsssh","","","","","","","","","","","","","","","StillImage","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0005S0032","","Special Collections, Archives & Preservation, University of Colorado Boulder","","","","","","","","","","","","","","","","","","","","Miles-Yepez, Netanel","Analyst","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1978/1979","Created","","","","image/jpeg","","","","","","","","","1098077","4546","RZ2-P-53.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1098077~141724"
"RZ2-P-65","JRRZ0005S0033N0001","","Rabbi Zalman Schachter reading a transcript with his secretary, pt. 1 of 7.","Glossy black and white photo with damaged white borders and corners. On the border is a date stamp ""FEB . 60"". On the back is written ""65"" and the remnants of paper on which the photo was probably glued. Digital photo scanned at 800dpi and cropped to photo area. Original approx. 3.25 in. x 4.5 in.","","Schachter-Shalomi, Zalman (1924-2014)","lcsh","","","","","","","","","","","","","","","","","","","","","","","StillImage","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0005S0033","","Special Collections, Archives & Preservation, University of Colorado Boulder","Winnipeg","tgn","","","","","","","","","","","","","","","","","","Miles-Yepez, Netanel","Analyst","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1959/1960","Created","","","","image/jpeg","","","","","","","","","1098235","4546","RZ2-P-65.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1098235~141737"
"RZ2-P-66","JRRZ0005S0033N0002","","Rabbi Zalman Schachter in his office on the telephone, pt. 2 of 7.","Glossy black and white photo with uneven damaged white borders. On the back are remnants of paper on which the photo was probably glued. Digital photo scanned at 800dpi and cropped to photo area. Original approx. 3.25 in. x 4.5 in.","","Schachter-Shalomi, Zalman (1924-2014)","lcsh","","","","","","","","","","","","","","","","","","","","","","","StillImage","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0005S0033","","Special Collections, Archives & Preservation, University of Colorado Boulder","Winnipeg","tgn","","","","","","","","","","","","","","","","","","Miles-Yepez, Netanel","Analyst","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1959/1960","Created","","","","image/jpeg","","","","","","","","","1098248","4546","RZ2-P-66.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1098248~141738"
"RZ2-P-67","JRRZ0005S0033N0003","","Rabbi Zalman Schachter in his office on the telephone, pt. 3 of 7.","Glossy black and white photo with damaged white borders and corners. On the border is a date stamp ""FEB . 60"". On the back is written ""67"" and the remnants of paper on which the photo was probably glued. Digital photo scanned at 800dpi and cropped to photo area. Original approx. 3.25 in. x 4.5 in.","","Schachter-Shalomi, Zalman (1924-2014)","lcsh","","","","","","","","","","","","","","","","","","","","","","","StillImage","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0005S0033","","Special Collections, Archives & Preservation, University of Colorado Boulder","Winnipeg","tgn","","","","","","","","","","","","","","","","","","Miles-Yepez, Netanel","Analyst","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1959/1960","Created","","","","image/jpeg","","","","","","","","","1098261","4546","RZ2-P-67.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1098261~141739"
"RZ2-P-68","JRRZ0005S0033N0004","","Rabbi Zalman Schachter in his office reading the newspaper while talking on the telephone, pt. 4 of 7.","Glossy black and white photo with damaged white borders and corners. On the border is a date stamp ""FEB . 60"". On the back is written ""68"" and the remnants of paper on which the photo was probably glued. Digital photo scanned at 800dpi and cropped to photo area. Original approx. 3.25 in. x 4.5 in.","","Schachter-Shalomi, Zalman (1924-2014)","lcsh","","","","","","","","","","","","","","","","","","","","","","","StillImage","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0005S0033","","Special Collections, Archives & Preservation, University of Colorado Boulder","Winnipeg","tgn","","","","","","","","","","","","","","","","","","Miles-Yepez, Netanel","Analyst","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1959/1960","Created","","","","image/jpeg","","","","","","","","","1098274","4546","RZ2-P-68.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1098274~141740"
"RZ2-P-69","JRRZ0005S0033N0005","","Rabbi Zalman Schachter in his office smiling while talking on the telephone, pt. 5 of 7.","Glossy black and white photo with damaged white borders and corners. On the border is a date stamp ""FEB . 60"". On the back is written ""69"" and the remnants of paper on which the photo was probably glued. Digital photo scanned at 800dpi and cropped to photo area. Original approx. 3.25 in. x 4.5 in.","","Schachter-Shalomi, Zalman (1924-2014)","lcsh","","","","","","","","","","","","","","","","","","","","","","","StillImage","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0005S0033","","Special Collections, Archives & Preservation, University of Colorado Boulder","Winnipeg","tgn","","","","","","","","","","","","","","","","","","Miles-Yepez, Netanel","Analyst","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1959/1960","Created","","","","image/jpeg","","","","","","","","","1098287","4546","RZ2-P-69.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1098287~141741"
"RZ2-P-70","JRRZ0005S0033N0006","","Rabbi Zalman Schachter in his office looking at correspondence while talking on the telephone, pt. 6 of 7.","Glossy black and white photo with damaged white borders and corners. On the border is a date stamp ""FEB . 60"". On the back is written ""70"" and the remnants of paper on which the photo was probably glued. Digital photo scanned at 800dpi and cropped to photo area. Original approx. 3.25 in. x 4.5 in.","","Schachter-Shalomi, Zalman (1924-2014)","lcsh","","","","","","","","","","","","","","","","","","","","","","","StillImage","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0005S0033","","Special Collections, Archives & Preservation, University of Colorado Boulder","Winnipeg","tgn","","","","","","","","","","","","","","","","","","Miles-Yepez, Netanel","Analyst","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1959/1960","Created","","","","image/jpeg","","","","","","","","","1098300","4546","RZ2-P-70.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1098300~141743"
"RZ2-P-71","JRRZ0005S0033N0007","","Rabbi Zalman Schachter in his office on the telephone, pt. 7 of 7.","Glossy black and white photo with uneven damaged white borders and corners. On the back is written ""71"" and the remnants of paper on which the photo was probably glued. Digital photo scanned at 800dpi and cropped to photo area. Original approx. 3.25 in. x 4.5 in.","","Schachter-Shalomi, Zalman (1924-2014)","lcsh","","","","","","","","","","","","","","","","","","","","","","","StillImage","Rabbi Zalman Schachter-Shalomi Collection","JRRZ0005S0033","","Special Collections, Archives & Preservation, University of Colorado Boulder","Winnipeg","tgn","","","","","","","","","","","","","","","","","","Miles-Yepez, Netanel","Analyst","","","","","Copyright and other restrictions may apply. User is responsible for compliance with all applicable laws. For information about copyright law, please see https://www.cusys.edu/DigitalLibrary/copyright.html.","1959/1960","Created","","","","image/jpeg","","","","","","","","","1098313","4546","RZ2-P-71.jpg","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~68~68~1098313~141744"
